,0
351,6.12588752882
352,6.02618147495
353,5.6283756658
354,5.7231247506
355,5.63965248109
356,6.09435365879
357,5.9063996611
358,5.93343833275
359,5.33261185045
360,5.70543322412
361,5.89902861917
362,5.94270920544
363,6.04664259483
364,5.81327397072
365,5.90750881341
366,5.81327397072
367,5.84523442521
368,6.15237958384
369,5.94414712721
370,5.95356238629
371,5.63837862775
372,5.7322510986
373,5.83065813194
374,6.03547642527
375,5.56627817679
376,6.05514632192
377,6.03547642527
378,5.45196036683
379,5.56627817679
380,5.99420133841
381,5.92069108289
382,4.93965531465
383,5.3827470063
384,5.82040562301
385,5.83770602784
386,5.96457559599
387,5.98443831089
388,6.07796410286
389,5.98348973223
390,5.98255480569
391,5.85497831547
392,5.82641234223
393,5.86902753588
394,5.91954927949
395,5.93023948147
396,5.72223797932
397,5.82731475597
398,5.98381287826
399,5.94295140681
400,5.37891202028
401,6.24347792741
402,5.93603665041
403,5.72158901384
404,5.65303305396
405,5.85292126758
406,5.93241121467
407,5.93241121467
408,5.85635388507
409,6.18541653954
410,5.8880535457
411,5.81407575776
412,5.60441676454
413,5.65511132806
414,5.58883461909
415,5.9391703378
416,5.93273984584
417,5.99853918136
418,5.78223452246
419,5.73832860515
420,6.02096529588
421,5.76252689606
422,5.72704616642
423,5.72704616642
424,6.0639884815
425,5.98349535567
426,6.11325935985
427,5.99720750974
428,5.92003087052
429,5.82752697967
430,5.94679201627
431,6.10478478906
432,5.94654419145
433,6.00321704068
434,5.89489751477
435,5.82545601148
436,6.02751314657
437,6.08900434022
438,5.85783783347
439,5.72214016434
440,5.77907380742
441,5.81688081398
442,5.9789563976
443,5.8119422991
444,5.85138553082
445,6.05679887263
446,5.64556419704
447,5.56896628075
448,5.73642596268
449,5.92879593625
450,6.04755502759
451,5.80507130238
452,5.8893284886
453,5.84147022653
454,5.98729782889
455,5.95812837201
456,5.34268310431
457,5.78710927931
458,6.01192256596
459,6.19055630783
460,5.6748966328
461,5.52020052628
462,6.20416783519
463,5.98034760967
464,5.80446500701
465,5.75688145911
466,6.24832425075
467,5.86096376877
468,5.86096376877
469,6.06604834111
470,5.58343981868
471,5.93773803946
472,5.54757359084
473,6.03211740683
474,6.03788192468
475,6.09155703773
476,5.8606024865
477,5.62768280233
478,5.88161194516
479,6.15214581763
480,4.92057538782
481,5.7947919041
482,5.82318365157
483,5.72908757184
484,5.92923644102
485,6.01465683484
486,5.97682842408
487,5.94154037439
488,5.97682842408
489,5.9082724642
490,5.9296656989
491,5.97682842408
492,5.92282454155
493,5.94448138183
494,5.92856779348
495,6.05572785657
496,5.55052756732
497,5.81211652486
498,6.1952285437
499,5.93277249694
500,6.05572785657
501,6.07678402492
502,5.47024413006
503,5.51095386952
504,6.03890904276
505,5.8985807688
506,5.96367318225
507,5.55630333205
508,5.55630333205
509,6.07155501511
510,5.80823764086
511,5.72360792549
512,5.93944505197
513,6.02470246692
514,5.73486333657
515,6.01175396364
516,6.01175396364
517,6.0885368078
518,6.02133501332
519,6.01726344937
520,6.01175396364
521,6.26644503511
522,6.26644503511
523,6.0417309693
524,5.99563363674
525,5.59013658964
526,5.93196508646
527,5.78629592909
528,5.93634401567
529,5.97291140384
530,5.94612055702
531,5.92335723786
532,5.81641609328
533,5.4810725502
534,5.70284787551
535,6.15695681645
536,5.80817528869
537,5.90654123577
538,5.90373336784
539,5.76629109475
540,5.86619840203
541,5.92642576136
542,5.92642576136
543,5.92642576136
544,5.89020120127
545,5.92642576136
546,5.76213028927
547,5.68904085647
548,5.99944159511
549,5.97237589581
550,6.07813483382
551,5.75568011527
552,4.99476272604
553,6.14890869182
554,5.69958948378
555,5.9001293363
556,6.04505733664
557,6.04505733664
558,5.79201668725
559,5.73873659712
560,5.89282922
561,5.87543943534
562,5.92648825183
563,5.94368521823
564,5.94625650824
565,5.90945535386
566,5.93995367064
567,5.96324392437
568,5.92205540561
569,5.61920823154
570,5.93283484911
571,5.61920823154
572,5.90067046778
573,6.08867557074
574,5.84160055431
575,5.6377610855
576,5.89837631522
577,5.78815186186
578,6.04821576671
579,5.88025693672
580,6.1492290622
581,5.78815186186
582,5.91875403109
583,5.89705624285
584,5.9705022136
585,5.57067011112
586,5.73646283136
587,5.92887322614
588,5.60204342555
589,6.13264489371
590,6.09843488939
591,5.96530624332
592,5.65730907149
593,5.79184070326
594,5.74502555048
595,5.59262025806
596,5.97190467256
597,5.88157419737
598,5.65204407212
599,5.60905916104
600,5.97718267705
601,5.88883213422
602,5.88883213422
603,5.89546620064
604,5.93007316413
605,5.673490483
606,5.67938304365
607,5.78775332247
608,5.94434367237
609,5.99534964436
610,5.78812954246
611,6.16073718435
612,5.93009509508
613,5.96072567225
614,5.99870971629
615,6.05444974958
616,6.05444974958
617,5.60399963266
618,6.04659026168
619,5.97699140296
620,5.74226333876
621,5.9690075631
622,6.19734759138
623,5.94191061857
624,5.82981529472
625,5.95266366338
626,5.89297536462
627,5.62365039204
628,5.99377629811
629,6.04220307168
630,5.91126844214
631,5.99596472726
632,5.88812942973
633,5.8422981621
634,5.8422981621
635,5.89547920576
636,5.92988645999
637,5.89090706985
638,5.9141033738
639,5.90970669514
640,5.7853757659
641,5.82356092505
642,5.94104788522
643,6.06651165595
644,5.41690994856
645,5.92457963354
646,5.87029878794
647,5.90528263646
648,5.80534281638
649,5.75441641926
650,6.24580613693
651,6.22252238576
652,5.75450491996
653,5.86526525176
654,5.64204919296
655,6.06309151683
656,5.85485273201
657,5.91673402988
658,5.98544277524
659,5.98544277524
660,5.92762165613
661,5.93171796276
662,5.90011545207
663,5.91559837667
664,5.88513728094
665,5.86867187705
666,5.71144732501
667,5.81721468015
668,6.20665431533
669,5.93516587034
670,5.52619843992
671,5.92971276097
672,6.1740578644
673,6.02427777899
674,6.08661553676
675,6.01228578084
676,5.84139012492
677,5.8834455946
678,5.77164181918
679,6.15545091906
680,6.21310343585
681,6.23912043848
682,5.9440791516
683,5.76517456077
684,5.88684025023
685,5.78000412793
686,5.91094244831
687,5.78386477182
688,5.79112727863
689,5.79112727863
690,5.85790825039
691,5.6686334756
692,5.96066701092
693,5.95494990752
694,6.01005310133
695,6.13879969016
696,5.81697441138
697,5.98462749241
698,5.77383179249
699,6.0017567995
700,6.00876743829
701,5.8916110419
702,5.58537778567
703,5.80140210696
704,5.28919102259
705,5.81901810177
706,6.30635453169
707,5.85434604594
708,6.10780625048
709,5.76279419248
710,5.72881936023
711,6.10447566556
712,5.99361455072
713,5.7546744014
714,5.64686054415
715,5.95217381156
716,5.89279426589
717,6.08188797803
718,5.73508690938
719,5.93588298581
720,5.91277803036
721,5.96423817728
722,6.12094057878
723,5.91286090762
724,5.97416490646
725,5.87014332903
726,5.94890456139
727,5.92452237807
728,5.91787671239
729,5.9842832224
730,5.92452237807
731,5.92886162689
732,5.91798384166
733,6.01442078366
734,6.01503586656
735,5.75421249242
736,5.99737330034
737,6.13586427009
738,6.08425762617
739,5.74483410202
740,5.58733959818
741,5.66311836643
742,5.68568500213
743,6.09976847558
744,5.69979903406
745,5.88457808372
746,5.70197814893
747,5.77949849535
748,5.98475918998
749,5.97072209557
750,6.03102776221
751,6.10610117059
752,5.70396648039
753,5.87401504543
754,5.49657408533
755,6.00478898107
756,5.94248246853
757,5.70104216891
758,6.27832828406
759,5.94356367799
760,5.9674336901
761,5.91437840427
762,5.74153638227
763,6.05830283741
764,6.05830283741
765,5.91522268342
766,5.91522268342
767,6.09039660578
768,6.01703108902
769,6.06403958679
770,5.71742891311
771,5.61246155071
772,6.00938902375
773,5.98998450895
774,5.96879994542
775,5.88674995522
776,6.00938902375
777,5.71220359414
778,5.95297471948
779,5.56905058191
780,6.16044106597
781,5.66400443659
782,5.71977803617
783,5.93251693807
784,5.91361563259
785,5.88867196707
786,5.94060825957
787,5.93930822163
788,6.07567733197
789,5.83682923589
790,6.12183104089
791,6.0732388291
792,6.05129219863
793,5.49112062359
794,5.9350188466
795,5.71070701103
796,6.01035343729
797,5.84093753022
798,5.91541536337
799,5.62319407043
800,5.90599834607
801,5.89930716247
802,5.96688517695
803,5.90153105445
804,5.91193480469
805,5.89162225271
806,6.09465399475
807,5.99365001354
808,6.09465399475
809,5.94422160538
810,6.02258289249
811,6.01230823853
812,5.99365001354
813,5.84121414092
814,5.75454727378
815,5.84433763491
816,5.97913378745
817,5.9645970002
818,5.94844581651
819,5.94844581651
820,5.6665878526
821,6.05116837341
822,5.66827623654
823,5.82435898518
824,5.90212188534
825,5.97660393608
826,5.8850837163
827,6.04527247429
828,5.97523398992
829,6.08216406198
830,5.9162376755
831,5.84200011112
832,5.83745170047
833,5.83745170047
834,6.00325338261
835,5.68626563963
836,5.83745170047
837,6.23705407632
838,5.92850719955
839,5.76653099311
840,5.77411859659
841,5.75971969317
842,6.168328635
843,5.89746406045
844,5.90892441578
845,5.93765670636
846,5.70595238857
847,5.78709293573
848,5.94204477548
849,6.05189849399
850,6.05189849399
851,5.988848329
852,6.03121358723
853,5.97463894144
854,5.97049483192
855,5.88367285825
856,5.70217834886
857,5.5570125391
858,6.01343651007
859,5.79832145745
860,5.82993451391
861,6.1658802911
862,5.97534164593
863,5.90375441967
864,5.82727577669
865,5.84347195155
866,6.03543076906
867,6.03543076906
868,6.05349939464
869,6.0372868762
870,5.675954117
871,5.56697947542
872,5.83348181671
873,6.06640593254
874,5.90020114105
875,5.98278206934
876,5.9936514194
877,5.78815287928
878,5.77189558373
879,6.08115363986
880,5.80862138083
881,5.85658255458
882,6.00818820665
883,5.7447050418
884,5.72491464036
885,5.82040105305
886,5.85852561827
887,5.81212390654
888,5.92976597323
889,5.78234077261
890,5.8943908287
891,5.95336689461
892,5.75498774248
893,5.80370325275
894,5.6817992632
895,5.55112736013
896,5.92871495552
897,6.09815230287
898,5.99725088098
899,5.88751206185
900,5.96603492198
901,5.99640009926
902,5.93469183536
903,6.07324339905
904,5.84705788126
905,5.96642186211
906,5.86563776288
907,6.14805193428
908,5.94850131375
909,6.00672937134
910,5.94785969387
911,5.68489762607
912,5.77520156428
913,4.99772777504
914,5.88163057372
915,5.90804520055
916,6.03366548367
917,5.99236807741
918,5.99236807741
919,5.48123502037
920,5.61245645401
921,5.8240558375
922,5.81097472147
923,5.94549004572
924,5.87164448209
925,5.74527126832
926,5.83450612307
927,5.83456390529
928,6.12374194415
929,6.04062410198
930,5.94085872174
931,5.79174991758
932,5.7745180151
933,6.09356944682
934,6.06647759899
935,5.77288266905
936,5.77288266905
937,6.07119267935
938,6.0582866682
939,5.95649777028
940,5.80593188904
941,6.00428981497
942,5.97890318534
943,5.84751152945
944,5.91796345486
945,6.02290185701
946,5.85892974503
947,5.96047696832
948,6.22030130551
949,5.99795063544
950,5.78937654252
951,5.14531925692
952,6.05151067474
953,5.94826332996
954,5.93827178926
955,5.79976113746
956,5.92420851025
957,6.00991029517
958,5.80179691944
959,6.03329154865
960,6.03329154865
961,5.93924762769
962,5.94763295696
963,6.03329154865
964,5.87957247235
965,5.77219890579
966,5.94168665731
967,5.87957247235
968,6.01339682967
969,5.7198558528
970,5.98704367589
971,5.87629197529
972,5.94773920711
973,5.92966671631
974,5.89813464059
975,5.90563513119
976,5.99534964436
977,5.99412967196
978,6.02881177866
979,5.71552960911
980,6.05295000238
981,5.97889299194
982,5.99412967196
983,5.89109148901
984,5.6515319009
985,5.67228826004
986,5.84469434723
987,5.84871744324
988,5.90908036535
989,5.97947837377
990,5.97210697946
991,6.24323484692
992,5.85546957314
993,5.79118593996
994,5.04933723067
995,5.88321182839
996,6.01782791765
997,5.87620080116
998,5.71947400937
999,5.80840323542
1000,5.87830139466
1001,5.71428450558
1002,5.90471320977
1003,5.80840323542
1004,5.93795792144
1005,5.75775364504
1006,5.75775364504
1007,5.99060837939
1008,5.96407045408
1009,5.78930206435
1010,5.71744666256
1011,5.84918676997
1012,5.9927495324
1013,6.02808816063
1014,5.9093970449
1015,5.97257101708
1016,5.74986203279
1017,5.43392913666
1018,5.73794219176
1019,5.81923556047
1020,5.78265745216
1021,5.9390614503
1022,5.92320002073
1023,5.91829261278
1024,5.85502959512
1025,5.92191193441
1026,6.23332657194
1027,6.23332657194
1028,5.82833554586
1029,5.82833554586
1030,5.91221282126
1031,5.85401267044
1032,5.76231646667
1033,5.97074669995
1034,5.76999944382
1035,5.67663770225
1036,6.06133427816
1037,5.63323882339
1038,5.63323882339
1039,5.98435260387
1040,5.73927315864
1041,5.83022643274
1042,5.91644581992
1043,5.98598285322
1044,5.86876688031
1045,5.89668652542
1046,5.93696788611
1047,5.48002998569
1048,5.96531604828
1049,5.96533555595
1050,6.00590600572
1051,5.90574173371
1052,5.48002998569
1053,5.79803641159
1054,5.70634301954
1055,5.7827649338
1056,5.60916347858
1057,6.01128287868
1058,6.08065640636
1059,5.86639951714
1060,5.85974049398
1061,6.08977449357
1062,6.06536493022
1063,5.28912039159
1064,6.07403534506
1065,6.01831126691
1066,6.05165312853
1067,5.79749352188
1068,5.81524458881
1069,6.0542969641
1070,6.0542969641
1071,5.78980123045
1072,6.02845471397
1073,5.95193863949
1074,5.86057721708
1075,5.93261844389
1076,5.88526268639
1077,5.87248137958
1078,5.96593710699
1079,5.83749225998
1080,5.85286348537
1081,5.88966182803
1082,5.84169749018
1083,5.75550413128
1084,5.95619884018
1085,5.7424122951
1086,5.77895736388
1087,5.62297612106
1088,5.66380423667
1089,5.62297612106
1090,6.00467779056
1091,6.01969738229
1092,5.60634541725
1093,5.94642317795
1094,5.89262427575
1095,5.80669452243
1096,5.90417629588
1097,6.05968947953
1098,5.75110200355
1099,5.71602504829
1100,5.79189936459
1101,5.75359600366
1102,5.68477749169
1103,5.78384104656
1104,5.72934277833
1105,5.97910623306
1106,5.97910623306
1107,5.77699619837
1108,5.88374030712
1109,5.83300866085
1110,6.00667861843
1111,6.0015230333
1112,5.76518194245
1113,5.98674333993
1114,5.92546992128
1115,5.9566439149
1116,5.98714451667
1117,5.98714451667
1118,6.00006665733
1119,5.85376589911
1120,5.99922835399
1121,5.95610190431
1122,6.08815601785
1123,5.78946261995
1124,5.75901874691
1125,5.78946261995
1126,5.75901874691
1127,5.93587085981
1128,5.84434747594
1129,6.27761573855
1130,6.14763199068
1131,5.83026226597
1132,6.08123286236
1133,5.98917854041
1134,6.08123286236
1135,5.98917854041
1136,5.58125595948
1137,5.88573900635
1138,5.92044940826
1139,5.95122205077
1140,5.98174918951
1141,5.95122205077
1142,5.57339506572
1143,5.72010350325
1144,5.95662440723
1145,5.90982454455
1146,5.59399582766
1147,5.84996254677
1148,5.68064357557
1149,6.01799163735
1150,5.91831862302
1151,5.923385319
1152,5.93577585654
1153,6.06652657563
1154,5.44454048655
1155,6.1155303139
1156,6.03344626674
1157,5.69258253583
1158,5.51848349475
1159,5.77396669023
1160,5.80916708226
1161,5.7663973449
1162,5.97153864596
1163,5.99372818255
1164,6.0702446094
1165,6.05133047317
1166,5.92799696094
1167,6.01689654365
1168,5.99313032235
1169,5.76412779671
1170,5.80720208762
1171,5.77880190497
1172,5.74633156424
1173,5.90622191888
1174,5.66672749466
1175,5.81586019845
1176,5.95038761264
1177,5.98153137844
1178,5.92116423875
1179,5.64841121863
1180,5.7921503535
1181,5.84881387041
1182,5.56498759142
1183,6.00943098912
1184,6.00943098912
1185,5.88898070212
1186,5.85005755003
1187,5.78774262036
1188,6.02118517786
1189,5.98854394983
1190,5.99342187077
1191,5.43328562025
1192,5.93221009955
1193,5.61383342948
1194,5.88040374638
1195,5.98537374614
1196,5.98537374614
1197,5.76546278877
1198,5.76546278877
1199,6.07191172743
1200,5.96103022579
1201,5.88010938624
1202,5.88910733906
1203,5.27323228674
1204,6.07122712476
1205,5.9138634574
1206,5.9138634574
1207,5.81582751129
1208,5.85034909846
1209,5.92925083396
1210,5.81831680315
1211,5.85604845241
1212,5.96174347605
1213,5.8478443782
1214,5.95310328903
1215,5.80996658432
1216,5.77419571211
1217,5.81452659422
1218,5.86451001809
1219,5.86432981651
1220,5.99852529713
1221,5.91283018913
1222,5.96497691103
1223,5.92112737007
1224,5.8556866434
1225,5.32644773972
1226,5.84249558638
1227,5.70132440305
1228,5.84531872637
1229,5.38306401656
1230,5.82720077177
1231,5.78588245198
1232,5.95391576014
1233,6.17202804021
1234,5.85936234138
1235,5.97968932991
1236,5.76199752018
1237,5.43740582651
1238,5.72066515981
1239,5.90069380459
1240,5.91503545254
1241,5.84782574964
1242,5.95923190087
1243,6.13604693101
1244,5.95923190087
1245,5.89683089377
1246,5.76806147683
1247,5.80250384151
1248,5.40176001101
1249,5.79195345597
1250,5.99129913225
1251,5.95749645485
1252,5.86312109099
1253,5.93831410701
1254,5.71838348563
1255,5.80217507203
1256,5.80217507203
1257,5.72773076909
1258,5.313828042
1259,5.27949755091
1260,5.7816675912
1261,6.13218438697
1262,5.65901116167
1263,6.07607270727
1264,5.77067283568
1265,5.33623501925
1266,5.43970808352
1267,5.90996383424
1268,5.87810400645
1269,5.85925503411
1270,5.9445904437
1271,5.49349452539
1272,5.49955797334
1273,5.82523630388
1274,5.42562127165
1275,5.14996114471
1276,5.31030831163
1277,5.29503579838
1278,5.82734006146
1279,5.6801835992
1280,5.56502291594
1281,6.57997924343
1282,6.60050271548
1283,5.6801835992
1284,5.46279722213
1285,5.77109769798
1286,5.525656095
1287,5.48053196351
1288,5.55932075027
1289,5.55193846144
1290,4.29418629189
1291,5.79269658167
1292,5.42871174414
1293,5.50309121753
1294,5.98050619296
1295,5.63493195165
1296,5.84304691125
1297,6.58305339037
1298,5.43515279991
1299,5.43515279991
1300,5.83021309329
1301,5.83021309329
1302,5.29774022789
1303,4.92285055945
1304,5.42016851466
1305,5.45094168391
1306,4.87199950158
1307,5.76954227917
1308,5.76954227917
1309,5.43191848581
1310,5.61771639276
1311,5.23731161515
1312,6.06353079011
1313,6.1345858468
1314,5.71384684861
1315,6.07440664273
1316,6.07440664273
1317,6.14124996666
1318,5.78502942136
1319,5.41085388229
1320,5.42492786341
1321,6.19074863178
1322,5.18312911127
1323,5.72752916331
1324,5.65825766819
1325,5.76299583434
1326,5.42748142201
1327,5.40470753904
1328,5.91099798162
1329,6.26284240944
1330,5.82950054778
1331,5.51173579651
1332,5.90264952103
1333,5.39066534794
1334,6.2269974078
1335,6.08124920594
1336,5.75107427115
1337,5.61660216179
1338,5.54151436048
1339,6.16453740867
1340,5.92077874055
1341,6.17617550623
1342,5.09089177603
1343,5.40071605867
1344,5.80478080744
1345,5.90978398503
1346,5.64130276486
1347,5.26738489163
1348,5.47933343139
1349,5.48700621515
1350,5.52138114899
1351,5.77608450642
1352,5.67852596982
1353,5.77326661946
1354,6.03865401064
1355,5.25830543133
1356,5.86411713821
1357,5.89629276643
1358,6.34701457172
1359,6.08467321027
1360,6.34701457172
1361,5.83531739876
1362,6.14364703091
1363,5.35727205034
1364,5.78184902426
1365,5.34847941217
1366,5.48390785227
1367,5.85783556653
1368,5.54841365241
1369,5.19928997965
1370,5.5231527806
1371,5.9513720606
1372,5.73984574942
1373,5.64639478437
1374,5.42807506463
1375,5.28844246585
1376,5.63907992638
1377,5.08565433105
1378,4.82317139493
1379,5.19837405208
1380,5.61447926694
1381,5.86441044487
1382,5.75221765841
1383,5.9906933997
1384,5.75221765841
1385,5.9906933997
1386,5.44643523864
1387,5.56532465776
1388,6.05968033962
1389,6.01073809245
1390,5.47948851988
1391,5.12970182303
1392,5.93578429171
1393,5.65456144512
1394,5.37756456789
1395,6.04874059067
1396,5.77218154479
1397,5.29660404794
1398,5.29660404794
1399,5.89585226166
1400,5.76202966257
1401,5.65228908521
1402,5.53833536924
1403,5.9657421601
1404,5.81005371523
1405,6.07925872781
1406,5.56209596711
1407,5.80051656354
1408,6.08131577569
1409,5.6950756929
1410,5.60433581988
1411,5.55260905962
1412,5.58634817502
1413,5.48210583651
1414,5.34900140638
1415,5.81765571166
1416,6.04643290625
1417,5.48864525204
1418,5.96458684288
1419,6.13987720878
1420,5.59011518543
1421,5.87054186843
1422,5.54980205276
1423,5.54980205276
1424,5.67191014352
1425,5.82544036901
1426,5.80628108139
1427,4.91622121932
1428,5.6950289832
1429,5.48978143199
1430,5.62972420775
1431,5.58975390316
1432,5.48677526066
1433,5.44988191473
1434,5.42377254619
1435,6.0053915856
1436,5.75255486304
1437,5.03098796921
1438,5.08001451755
1439,5.5371340254
1440,5.10075543025
1441,5.71468831604
1442,5.6875163666
1443,5.59521667918
1444,5.59139012833
1445,5.79366978275
1446,6.10644069628
1447,5.85093205701
1448,5.66122837671
1449,5.9348195258
1450,5.9348195258
1451,5.81929756027
1452,5.84816246361
1453,5.66572919854
1454,6.13368624478
1455,4.97814221562
1456,5.70083739903
1457,5.6698362253
1458,5.46138968451
1459,5.4361720276
1460,4.83843039435
1461,5.22009324453
1462,5.35967473802
1463,6.62330294301
1464,4.69910180434
1465,5.58849020715
1466,5.58849020715
1467,5.61922229014
1468,4.86143242008
1469,5.57925374379
1470,5.76409795734
1471,5.72579705576
1472,5.71787609481
1473,4.89074150099
1474,5.50280019585
1475,5.28385066593
1476,5.35218074998
1477,5.45815062609
1478,6.00556264727
1479,5.23241455694
1480,5.73689736031
1481,5.49931770457
1482,5.39352381245
1483,5.59552123273
1484,6.02180447834
1485,6.02180447834
1486,5.77906923747
1487,5.90049694313
1488,5.35351486292
1489,5.62143493523
1490,6.00519047048
1491,5.91693356114
1492,5.79218898041
1493,5.48305162149
1494,5.34877008148
1495,4.84512400122
1496,5.4195641519
1497,5.77330665223
1498,5.46270184846
1499,5.27332783478
